voice_group_id,name,member_character_ids,gender,age_group,role,personality_traits,speakable_line_count,generation_status,review_reasons,voice_design_prompt
06706a42920d1ae3,五仙教长老巫虞,10033,female,young_adult,五仙教长老,年轻 | 受信任 | 果断,71,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻的长老，性别未知，声音清亮，音高适中，语速适中，力度中等，咬字清晰，情绪底色坚定自信，带有教中长老的威严。
e19da81153dfffc2,侯九,7501,male,young_adult,丐帮弟子,不羁 | 好胜 | 多情,71,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，声音清朗，语速中等偏快，咬字清晰，情绪底色热情洒脱，体现丐帮弟子的不羁与好胜。
fd0104f3b87064a3,惊雷明使,9012,male,young_adult,玄火教惊雷明使,冷静 | 深沉 | 神秘,71,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位身份不明的玄火教惊雷明使，声音性别年龄未知，语气冷静深沉，语速缓慢，力度中等，咬字清晰，情绪底色是平静而神秘，说话简洁，常带深意，透出高深莫测的气质。
c0fc3ccb44e10a41,程德明,16000,male,middle_aged,天水城程家堡堡主,大善人 | 有声望,71,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位身份尊贵的武林世家堡主，声音沉稳有力，语速适中，咬字清晰，语气平和，带有长者的宽厚与威严。
aa7ce3a2db0971c7,杜芊芊,16003,female,young_adult,程家堡二当家之妻,温柔,70,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位女性，声音柔美，语速适中，语气温柔，带着对孩子的关切，情感细腻。
ccb7191c170f95da,巫婆婆,8511,female,elderly,五毒教长老,老练 | 谨慎 | 慈爱,69,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位年迈的女性武林前辈，声音低沉沙哑，语速缓慢，咬字清晰，语气中带着慈爱与谨慎，既有长者的威严，又有对后辈的关怀。
ddcbcb45690413cc,曹煜天,19105 | 45350,male,adult,unknown,野心勃勃 | 狂妄,67,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性，声音粗犷，音调较低，语速中等，力度较强，咬字清晰，情绪底色为狂妄，体现其野心勃勃的性格。
6daedca059f8cde4,赤鹰,8002 | 17106,male,middle_aged,unknown,犹豫 | 焦虑,67,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位性别不明的江湖人士，声音中等，语速中等，语气中带着犹豫和困惑，情绪基调为不安，咬字清晰。
98f5b8ba45f99632,十三鹰之苍鹰,10025,male,elderly,神鹰门冷血十三鹰之一,阴险 | 狠辣 | 自大,66,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性武林高手，声音低沉阴沉，语速较慢，力度中等，咬字清晰，情绪底色阴险狠辣，带有鹰爪功的锐利感。
bce00ded3bbfe1ec,惊雷暗使,9013,male,middle_aged,玄火教暗使,冷酷 | 决绝 | 忠诚,65,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年暗使，声音低沉阴冷，语速缓慢，语气冰冷，咬字清晰，带有威胁和决绝感。
d90e8ca26cbc70fc,朴世仁,19104,male,elderly,郎中,仁心 | 忧虑 | 细致,65,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性郎中，声音苍老，音调较低，语速较慢，力度较弱，咬字清晰，情绪底色为忧虑而温和，体现其仁心和细致。
a5f8eeb09d558d52,兆成,16209 | 16213 | 16214,male,adult,喽啰,胆小 | 卑微,63,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性喽啰，声音略带颤抖，语速较慢，语气畏缩卑微，带有恐惧和求饶的意味。
e4acf2f5266869f7,周嗣,17301 | 16014,male,young_adult,商贾之子,复仇心切 | 谨慎 | 愤懑,63,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位青年男性，声音中等音高，语速中等，音色略带沙哑，情绪底色悲愤而克制，咬字清晰，说话时带有压抑的仇恨和谨慎，符合商贾之子的身份。
d5ac44c269bbb1f4,李村长,10003,male,elderly,村长,公正 | 和善 | 稳重,63,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性村长，声音低沉浑厚，语速适中，说话稳重客气，带长者的宽厚和威严，情绪平和，偶尔流露对村务的无奈。
dd3777b1df83338d,村长-寨阿龙,12700,male,elderly,村长,苍老 | 怀旧 | 慈祥,63,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性村长，声音苍老沙哑，语速缓慢，咬字略带含糊，情绪沧桑感伤，带有怀旧与慈祥。
dd4861594546c240,柳麻衣,17009,male,elderly,郎中,医术精湛 | 世故 | 慷慨,63,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性郎中，声音低沉苍老，语速中等，咬字清晰稳重，情绪底色平和，有时透出老江湖的狡黠。
e6d141160400765c,宋仵作,10251,male,middle_aged,仵作,自傲 | 专业 | 敏锐,62,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性仵作，声音清朗，语速适中，语气自信，用词专业，常带分析，情绪冷静，整体给人自傲敏锐的感觉。
2f833427b9015e07,步婆婆,19850,female,elderly,大祭,沉稳 | 庄重 | 神秘,61,ready,,确定人物设定：老年女性角色，声线必须保持这一年龄与性别呈现。一位老年女性大祭，声音苍老沙哑，语速较慢，语气庄重平和，带神秘感。
4728b5d89a17227b,程管家,16011,male,middle_aged,管家,忠诚 | 感慨 | 谨慎,61,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性管家，声音沉稳，略带沧桑感，语速适中，咬字清晰，情绪上常带感慨和无奈，但保持恭敬和克制。
9d17e46e257dbd2c,说书的,17028,male,middle_aged,说书人,沉稳 | 健谈 | 世故,61,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性说书人，声音醇厚，语速适中，语调平缓，咬字清晰，带有说书人特有的抑扬顿挫和世故的感慨。
7fef008e81938574,元疆,12508,male,middle_aged,商人,精明 | 爽快 | 善于讨价还价,60,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性商人，声音圆润略带油滑，语速中等，咬字清晰，情绪热情而精明，善于推销和讨价还价。
538ccb857c5c3123,高伏骥,19704,male,elderly,长生殿老印令君,豪爽 | 豁达,60,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性，声音苍劲有力，音调较低，语速较快，能量较高，咬字清晰有力，情绪豪迈爽朗，常带笑声，显得豁达不羁。
f3ecf31a68c6907e,商颂,19808,male,middle_aged,天竺僧人,冷静 | 决绝 | 忠诚 | 矛盾,58,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性天竺僧人，声音清朗沉稳，语速中等，力度中等，咬字清晰，情绪底色是冷静与坚定，带有决断和矛盾，体现忠诚与决绝的性格。
6fc1fe4b1bbd6161,铁匠-大槌,10005,male,middle_aged,铁匠,爱吹牛 | 直率 | 有故事,57,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性铁匠，声音粗犷带点沙哑，语速中等，说话直爽，带点江湖气和感叹，有故事感。
d045f8518c4ee891,亮银锤-裴庆,16208,male,middle_aged,江湖人士,谦逊 | 重情义 | 有抱负,55,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性江湖人士，声音厚实稳重，语速适中，语气谦和诚恳，自称“老裴”或“在下”，带有自嘲和重情义的特点。
fc4d007eaf513a16,小雨,10254,female,child,小女孩,天真 | 活泼 | 机灵,55,ready,,确定人物设定：儿童女性角色，声线必须保持这一年龄与性别呈现。一位小女孩，声音清脆稚嫩，语速较快，语气活泼，充满童真，有时撒娇，情绪天真烂漫，整体给人活泼机灵的感觉。
b3309e4afb2cdd13,包闵,17003 | 9503,male,middle_aged,江湖人士,暴躁 | 无礼,54,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性江湖人士，声音低沉，语速较快，音色粗犷，咬字重，情绪底色愤怒和不耐烦，说话简短直接。
d6ab6df34309f77b,娄赴召,11515,male,middle_aged,武林高手,自信 | 豪迈 | 洒脱,54,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位中年男性武林高手，声音醇厚有磁性，语速中等，咬字清晰流畅，语气自信从容，带洒脱豪迈的江湖气息。
dec099a3710816ec,巫芸,8515,female,young_adult,五毒教成员,冷静 | 机智 | 独立,54,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女性五毒教成员，声音清冷而柔和，语速中等，语气冷静，说话时谨慎而带威胁，措辞中常带试探和算计。
1c3ab7c570f82331,栾琼,10277,female,middle_aged,unknown,温婉 | 感伤 | 坚韧,54,ready,,确定人物设定：中年女性角色，声线必须保持这一年龄与性别呈现。一位成年女性，声音柔美清亮，语速较慢，语气温婉而带感伤，用词文雅，情绪内敛，整体呈现大家闺秀的忧郁气质。
89334618c1c1503e,清风,5059 | 5040,male,young_adult,武当弟子,果断 | 有担当 | 决绝,54,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性，约二十岁左右，声音清朗而坚定，音调中等，语速适中，说话有力，情绪坚定而决绝，符合武当弟子的身份。
f306c4dae209b46a,扫地老人,19962 | 19956,male,elderly,扫地老人,健忘 | 念旧 | 孤独,53,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。性别不明，年龄感为老年，音高偏低，音色苍老沙哑，语速缓慢，力度低，咬字含糊，情绪底色沧桑孤独，带有垂暮之人的气息。
ecdcd6e7c9977232,郎中-孙老,10001,male,elderly,大夫,睿智 | 仁厚 | 淡泊,53,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性大夫，声音低沉苍老，语速缓慢，语气平和，咬字清晰，带有睿智和仁厚。
825e03b6553fa21b,张文,11510,male,young_adult,六扇门弟子,忠诚 | 直率 | 略带冲动,52,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性六扇门弟子，声音中等音高，语速偏快，音色清朗带活力，咬字清晰有力，情绪直接，带点年轻气盛。
f6a909c50037b74b,张樵夫,10038,male,middle_aged,樵夫,朴实 | 念旧 | 无奈,52,ready,,确定人物设定：中年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性樵夫，声音朴实，音高适中，语速较慢，力度较低，咬字清晰，情绪底色朴实无奈，带有乡野的淳朴感。
f822c8e33bd5fc19,玉伯,10807,male,elderly,老者,深沉 | 沧桑 | 有故事,52,ready,,确定人物设定：老年男性角色，声线必须保持这一年龄与性别呈现。一位老年男性，声音低沉苍老，语速缓慢，咬字清晰但略带含糊，情绪底色是沧桑感慨，带有叹息和无奈。
7e3ae47a612f3f72,花灯小贩,17022,male,adult,小贩,精明 | 热情,52,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性小贩，声音洪亮，语速较快，咬字清晰，语气热情，带有吆喝和商贩的腔调。
dd9a6e362c8332e3,慧空,5509,male,young_adult,少林寺方丈亲传弟子,谦逊 | 沉稳 | 慈悲,51,ready,,确定人物设定：青年男性角色，声线必须保持这一年龄与性别呈现。一位年轻男性少林弟子，声音清朗温和，语速适中，语气谦和沉稳，用词得体，带有修行者的慈悲与智慧。
7c59e5e252f648a9,霸刀秦烈,10023,male,adult,江湖侠客,脾气暴躁 | 刀法出众 | 好胜 | 豪爽,51,ready,,确定人物设定：成年男性角色，声线必须保持这一年龄与性别呈现。一位成年男性江湖侠客，声音低沉粗犷，语速中等偏快，力度强，咬字清晰，情绪底色是暴躁豪爽，带有刀客的霸气。
6957fa0b9f77cec1,幻紫,10245,female,young_adult,五毒教弟子,俏皮 | 狡黠 | 自信,49,ready,,确定人物设定：青年女性角色，声线必须保持这一年龄与性别呈现。一位年轻女性五毒教弟子，声音清脆甜美，语速较快，语气俏皮，带撒娇感，常笑，咬字清晰，情绪底色俏皮而狡黠。
